,Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1196,1197,60,14054,7,5,2006,2006,0,879,879,879,984,1863,0,2,1,4,1,9,1,3,660,100,17,0,0,0,0,0,11,2006,0.4819687537543226
1197,1198,75,8850,7,6,1916,1950,0,815,815,815,875,1690,0,1,0,3,1,7,1,1,225,0,0,330,0,0,0,0,7,2006,-0.4647536841184349
1198,1199,20,9100,7,5,2001,2001,0,1212,1212,1212,0,1212,0,2,0,3,1,6,0,2,573,356,0,0,0,0,0,0,6,2009,-0.03677119658122236
1199,1200,20,11235,4,5,1963,1979,547,504,1051,1382,0,1382,0,1,1,3,1,6,1,2,459,0,82,0,0,0,0,0,10,2006,-0.41440280323170403
1200,1201,20,9353,4,5,1970,1970,0,864,864,864,0,864,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,7,2006,-0.816580464314467
1201,1202,60,10400,7,5,1998,1998,0,866,866,866,913,1779,0,2,1,3,1,6,0,2,546,198,36,0,0,0,0,0,3,2009,0.2137244358302638
1202,1203,50,6000,5,8,1925,1997,0,884,884,884,464,1348,1,1,0,3,1,5,1,1,216,0,0,208,0,0,0,0,5,2009,-0.8046221301038684
1203,1204,20,9750,7,5,2000,2001,0,1630,1630,1630,0,1630,0,2,0,3,1,6,1,2,451,74,234,0,0,0,0,0,10,2009,0.4037990111776729
1204,1205,20,10140,5,6,1975,1975,788,268,1056,1074,0,1074,1,1,1,3,1,6,0,2,495,0,88,0,0,0,0,0,7,2006,-0.34517034201244906
1205,1206,20,14684,7,7,1990,1991,485,1496,2158,2196,0,2196,0,2,0,3,1,7,1,3,701,84,70,0,0,0,0,0,6,2009,1.1452157322347851
1206,1207,20,8900,4,4,1966,1966,1056,0,1056,1056,0,1056,1,1,0,2,1,5,0,1,384,0,42,0,0,0,0,0,11,2006,-0.9304993323206956
1207,1208,20,9135,6,5,2003,2003,340,1342,1682,1700,0,1700,1,2,0,3,1,7,0,2,544,192,23,0,0,0,0,0,5,2006,0.2401586482957975
1208,1209,20,7763,5,7,1962,1980,504,319,931,1283,0,1283,1,1,0,3,1,6,0,2,506,0,0,0,0,0,0,0,10,2008,-0.5151045650051658
1209,1210,20,10182,8,5,2006,2006,1220,440,1660,1660,0,1660,1,2,0,3,1,8,1,2,500,322,50,0,0,0,0,0,5,2006,1.3730534682472424
1210,1211,60,11218,6,5,1992,1992,0,1055,1055,1055,790,1845,0,2,1,3,1,8,1,2,462,635,104,0,0,0,0,400,5,2010,0.10169372585728757
1211,1212,50,12134,8,7,1988,2005,427,132,559,1080,672,1752,0,2,0,4,1,8,0,2,492,325,12,0,0,0,0,0,6,2010,-0.21299927968478047
1212,1213,30,9340,4,6,1941,1950,344,328,672,672,0,672,1,1,0,2,1,4,0,1,234,0,113,0,0,0,0,0,8,2009,-0.8549730109905993
1213,1214,80,10246,4,9,1965,2001,648,0,648,960,0,960,1,0,0,0,1,3,0,1,364,88,0,0,0,0,0,0,5,2006,-0.4521659638967522
1214,1215,85,10205,5,5,1962,1962,784,141,925,999,0,999,1,1,0,3,1,6,0,1,300,150,72,0,0,0,0,0,5,2006,-0.5843370262244207
1215,1216,20,7094,5,5,1966,1966,180,340,894,894,0,894,0,1,0,3,1,5,0,1,384,0,0,0,0,0,0,0,5,2007,-0.7039203683304066
1216,1217,90,8930,6,5,1978,1978,0,0,0,1318,584,1902,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,4,2010,-0.8675607312122819
1217,1218,20,8640,8,5,2009,2009,936,364,1300,1314,0,1314,1,2,0,3,1,6,0,2,552,135,112,0,0,0,0,0,9,2009,0.6109425351456838
1218,1219,50,6240,4,5,1947,1950,0,0,0,672,240,912,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,7,2006,-1.2640739181952878
1219,1220,160,1680,6,5,1971,1971,0,672,672,672,546,1218,0,1,1,3,1,7,0,0,0,201,0,0,0,0,0,0,4,2006,-1.1256089957567779
1220,1221,20,7800,5,5,1964,1964,312,0,912,912,0,912,0,1,0,2,1,5,0,1,288,0,0,0,0,0,0,0,11,2006,-0.8297975705472338
1221,1222,20,8250,5,5,1968,1968,250,210,952,1211,0,1211,0,1,0,3,1,5,1,1,322,0,63,0,0,0,0,0,8,2008,-0.5906308863352621
1222,1223,50,10496,6,6,1949,1950,196,844,1040,1168,678,1846,0,2,0,3,1,7,1,1,315,0,0,0,0,0,0,0,1,2007,-0.4773414043401176
1223,1224,20,10680,5,3,1951,1951,756,1380,2136,2136,0,2136,0,2,0,4,1,7,0,2,528,0,30,0,0,0,0,0,10,2006,-0.5415387774706995
1224,1225,60,15384,7,5,2004,2005,724,64,788,788,702,1490,1,2,1,3,1,8,1,2,388,100,75,0,0,0,0,0,2,2008,0.038755124748873965
1225,1226,80,10482,6,8,1958,1958,507,81,588,1138,0,1138,0,1,0,3,1,6,0,1,264,224,0,0,0,0,0,0,6,2007,-0.4521659638967522
1226,1227,60,14598,6,5,2007,2007,0,894,894,894,1039,1933,0,2,1,4,1,9,1,3,668,100,18,0,0,0,0,0,1,2008,0.4163867313993556
1227,1228,20,8872,5,8,1965,2008,595,317,912,912,0,912,1,1,0,2,1,5,0,2,576,0,240,0,0,0,0,0,12,2008,-0.42699052345338673
1228,1229,120,8769,9,5,2008,2008,1540,162,1702,1702,0,1702,1,1,1,1,1,7,1,3,1052,0,72,0,0,224,0,0,10,2008,2.346008715061987
1229,1230,80,7910,5,5,1960,1960,666,409,1075,1507,0,1507,0,2,0,4,1,7,0,1,404,0,0,0,0,0,0,0,8,2008,-0.6787449278870412
1230,1231,90,18890,5,5,1977,1977,498,652,1361,1361,1259,2620,0,2,2,4,2,12,1,2,600,155,24,145,0,0,0,8300,8,2007,0.1142814460789703
1231,1232,90,7728,5,6,1962,1962,803,303,1106,1190,0,1190,1,1,0,3,1,6,0,2,540,0,18,0,0,0,0,0,5,2006,-0.6095124666677862
1232,1233,90,9842,4,5,1962,1962,0,0,0,1224,0,1224,0,2,0,2,2,6,0,2,462,0,0,0,0,0,0,0,3,2007,-0.9959554774734457
1233,1234,20,12160,5,5,1959,1959,1000,188,1188,1188,0,1188,1,1,0,3,1,6,0,2,531,0,0,0,0,0,0,0,5,2010,-0.4899291245618003
1234,1235,70,8525,5,6,1911,1950,0,940,940,1024,940,1964,0,1,1,4,1,7,0,0,0,0,192,0,0,0,0,0,11,2008,-0.640981767221993
1235,1236,70,13132,5,5,1914,1950,0,747,747,892,892,1784,0,1,1,4,1,9,0,1,180,203,40,0,0,0,0,0,7,2006,-0.5291146976118987
1236,1237,160,2628,7,5,2003,2003,0,764,764,764,862,1626,0,2,1,2,1,6,0,2,474,0,27,0,0,0,0,0,6,2010,-0.06824049713542917
1237,1238,60,12393,7,5,2004,2005,0,847,847,847,1101,1948,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,9,2006,0.1772200471873839
1238,1239,20,13072,6,5,2005,2005,0,1141,1141,1141,0,1141,0,1,1,3,1,6,0,2,484,0,0,0,0,0,0,0,3,2006,-0.483635264450959
1239,1240,20,9037,8,5,2006,2006,428,1048,1476,1484,0,1484,0,2,0,2,1,6,1,2,472,120,33,0,0,0,0,0,12,2007,1.0696894109046888
1240,1241,60,8158,7,5,2003,2003,550,334,884,884,884,1768,1,2,1,3,1,8,0,2,543,0,63,0,0,0,0,0,7,2008,0.5535928818156973
1241,1242,20,9849,7,6,2007,2007,0,1689,1689,1689,0,1689,0,2,0,3,1,7,0,3,954,0,56,0,0,0,0,0,6,2007,0.84849799116928
1242,1243,85,10625,7,6,1974,1974,885,0,1053,1173,0,1173,1,2,0,3,1,6,2,2,528,0,120,0,0,0,0,0,1,2010,-0.13747295835468415
1243,1244,20,13891,10,5,2006,2006,1386,690,2076,2076,0,2076,1,2,1,2,1,7,1,3,850,216,229,0,0,0,0,0,9,2006,3.5759045070417192
1244,1245,70,11435,8,7,1929,1950,0,792,792,792,725,1517,0,1,0,3,1,7,2,2,400,0,0,0,0,0,0,0,6,2006,0.6177902549462791
1245,1246,80,12090,6,7,1984,2003,0,585,585,1140,728,1868,0,3,1,3,1,7,1,2,477,268,112,0,0,147,0,0,1,2007,-0.03677119658122236
1246,1247,60,8125,7,5,2005,2006,0,756,756,756,797,1553,0,2,1,3,1,6,0,2,615,0,45,0,0,0,0,0,3,2006,0.07022442530308078
1247,1248,80,12328,6,5,1976,1976,539,473,1012,1034,0,1034,1,1,0,3,1,6,0,3,888,0,0,0,0,0,0,0,5,2010,-0.1387317303768524
1248,1249,75,9600,6,5,1917,1950,319,416,735,1134,924,2058,0,1,1,3,1,8,1,2,396,0,0,259,0,0,0,0,4,2008,-0.6472756273328344
1249,1250,20,7200,5,7,1950,1950,534,246,876,988,0,988,0,1,0,3,1,6,0,1,276,0,80,0,0,0,0,0,5,2007,-0.7794466896605029
1250,1251,20,11160,7,5,1968,1968,1065,1045,2110,2110,0,2110,1,2,1,3,1,8,2,2,522,0,0,0,0,0,0,0,4,2010,0.7940183380498372
1251,1252,120,3136,7,5,2003,2003,0,1405,1405,1405,0,1405,0,2,0,2,1,6,1,2,478,148,36,0,0,0,0,0,3,2006,-0.11544444796673937
1252,1253,20,9858,5,6,1968,1968,510,354,864,874,0,874,1,1,0,3,1,5,0,1,288,33,0,0,0,0,0,600,11,2009,-0.640981767221993
1253,1254,60,17542,7,7,1974,2003,125,36,1192,1516,651,2167,1,2,1,3,1,9,2,2,518,220,47,0,0,0,0,0,7,2007,1.4234043491339734
1254,1255,60,6931,7,5,2003,2004,0,746,746,760,896,1656,0,2,1,3,1,7,1,2,397,178,128,0,0,0,0,0,7,2008,-0.19537647137442465
1255,1256,50,6240,6,6,1931,1950,425,459,884,959,408,1367,0,1,0,3,1,6,1,1,560,0,0,0,0,120,0,0,11,2007,-0.6724510677761998
1256,1257,20,14303,8,5,1994,1994,1314,672,1986,1987,0,1987,1,2,0,2,1,7,1,2,691,262,36,0,0,0,0,0,8,2008,1.5178122507965937
1257,1258,30,4060,5,8,1922,1950,0,864,864,864,0,864,0,1,0,2,1,4,0,0,0,0,96,0,0,0,0,0,7,2009,-1.019872145894643
1258,1259,80,9587,7,5,2005,2005,655,201,856,1166,0,1166,1,2,0,2,1,5,0,2,400,212,0,0,0,0,0,0,7,2008,0.1142814460789703
1259,1260,20,9750,6,8,1969,1969,602,14,1054,1054,0,1054,1,1,1,3,1,6,0,2,460,180,0,0,0,80,0,0,7,2008,-0.37663964256665583
1260,1261,60,24682,6,5,1999,1999,0,841,841,892,783,1675,0,2,1,3,1,7,1,2,502,0,103,0,0,0,0,0,6,2009,0.0009919640838258012
1261,1262,20,9600,5,6,1956,1956,504,546,1050,1050,0,1050,0,1,0,2,1,5,0,1,338,0,0,0,0,0,0,0,6,2009,-0.654828259465844
1262,1263,50,11250,4,5,1957,1989,0,1104,1104,1104,684,1788,1,1,0,5,1,8,2,1,304,120,0,0,0,0,0,0,11,2009,-0.24446858023898727
1263,1264,70,13515,6,6,1919,1950,0,764,764,1060,764,1824,0,1,0,3,1,8,1,2,520,0,0,126,0,0,0,0,7,2007,-0.0053018960270155594
1264,1265,120,4060,6,5,1998,1999,266,1139,1405,1337,0,1337,1,2,0,2,1,5,0,2,511,144,68,0,0,0,0,0,8,2008,0.0009919640838258012
1265,1266,160,3735,7,5,1999,1999,450,241,691,713,739,1452,1,2,1,3,1,6,0,2,506,0,34,0,0,0,0,0,3,2006,0.03749635272670569
1266,1267,190,10120,7,4,1910,1950,0,925,925,964,925,1889,0,1,1,4,2,9,1,1,308,0,0,264,0,0,0,0,1,2007,-0.7416835289954548
1267,1268,20,13214,9,5,2008,2009,0,2002,2002,2018,0,2018,0,2,0,3,1,10,1,3,746,144,76,0,0,0,0,0,5,2010,2.4870667078661635
1268,1269,50,14100,8,9,1935,1997,192,536,728,1968,1479,3447,0,3,1,4,1,11,2,3,1014,314,12,0,0,0,0,0,5,2008,2.5185360084203703
1269,1270,50,11344,5,5,1958,1958,460,414,874,874,650,1524,0,1,1,3,1,7,0,1,315,0,0,0,0,0,0,0,7,2007,-0.4647536841184349
1270,1271,40,23595,7,6,1979,1979,1258,74,1332,1332,192,1524,2,0,1,0,1,4,1,2,586,268,0,0,0,0,0,0,4,2010,0.9954218615967608
1271,1272,20,9156,6,7,1968,1968,0,1489,1489,1489,0,1489,0,2,0,3,1,7,1,2,462,0,0,0,0,0,0,0,8,2009,0.06078363513681873
1272,1273,20,13526,5,6,1965,1965,560,0,935,935,0,935,1,1,0,3,1,5,0,1,288,180,0,0,0,0,0,0,11,2006,-0.5528677256702139
1273,1274,80,11512,6,7,1959,2006,719,300,1019,1357,0,1357,1,1,0,2,1,5,1,1,312,0,0,0,0,163,0,0,5,2008,-0.049358916802905085
1274,1275,50,5362,5,6,1910,2003,0,661,661,661,589,1250,0,2,0,3,1,8,1,2,552,242,0,81,0,0,0,0,11,2007,-0.5276922852268485
1275,1276,90,11345,5,5,1948,1950,220,708,928,928,992,1920,0,2,0,4,2,10,0,2,400,0,0,0,0,0,0,0,7,2007,-0.5528677256702139
1276,1277,60,12936,6,6,1972,1972,593,130,723,735,660,1395,0,1,1,3,1,6,1,2,497,294,116,0,0,0,0,0,12,2009,-0.23817472012814592
1277,1278,80,17871,6,5,1967,1976,528,1152,1680,1724,0,1724,1,1,1,3,1,7,1,2,480,0,0,0,0,0,0,0,6,2009,0.2137244358302638
1278,1279,60,9473,8,5,2002,2002,804,324,1128,1128,903,2031,1,2,1,3,1,7,1,2,577,0,211,0,0,0,0,0,3,2008,0.7059042964980582
1279,1280,50,7500,4,4,1920,1950,0,698,698,698,430,1128,0,1,0,2,1,6,0,2,528,30,0,164,0,0,0,0,4,2010,-1.4163853328776486
1280,1281,20,9808,7,5,2002,2002,788,785,1573,1573,0,1573,1,2,0,3,1,6,0,2,544,0,72,0,0,0,0,0,3,2009,0.580027094281231
1281,1282,20,8049,7,5,1990,1990,1053,256,1309,1339,0,1339,1,2,0,2,1,6,1,2,484,0,58,0,0,90,0,0,7,2006,-0.01159575613785692
1282,1283,20,8800,5,7,1977,2008,532,364,1040,1040,0,1040,0,2,0,3,1,5,0,2,484,0,0,0,0,288,0,0,9,2009,-0.3829335026774972
1283,1284,90,9400,6,5,1971,1971,0,912,912,912,912,1824,0,2,2,4,2,8,0,0,0,128,0,0,0,0,0,0,4,2010,-0.5276922852268485
1284,1285,50,9638,6,7,1919,1990,0,804,804,1699,748,2447,0,2,0,4,1,10,1,1,336,272,0,42,0,116,0,0,3,2010,-0.15006067857636685
1285,1286,50,6000,6,6,1939,1950,0,780,780,825,587,1412,0,1,0,4,1,6,1,1,280,45,0,0,0,0,0,0,5,2009,-0.6095124666677862
1286,1287,20,9790,6,5,1963,1963,569,678,1328,1328,0,1328,1,1,1,3,1,6,2,2,528,0,26,0,0,0,0,0,6,2010,-0.4773414043401176
1287,1288,20,36500,5,5,1964,1964,812,812,1624,1582,0,1582,0,2,0,4,1,7,0,2,390,168,198,0,0,0,0,0,6,2006,0.1142814460789703
1288,1289,120,5664,8,5,2000,2000,1158,343,1501,1659,0,1659,1,2,0,2,1,5,1,2,499,212,59,0,0,0,0,0,10,2009,1.2220008255870498
1289,1290,60,11065,8,5,2006,2006,0,1085,1085,1120,850,1970,0,2,1,3,1,8,1,3,753,177,74,0,0,0,0,0,10,2006,1.259763986252098
1290,1291,80,14112,5,7,1964,1964,1014,138,1152,1152,0,1152,1,1,0,3,1,6,1,2,484,227,0,0,0,0,0,0,4,2010,-0.0053018960270155594
1291,1292,160,1680,5,7,1972,1972,231,399,630,630,672,1302,0,2,1,3,1,6,0,1,264,185,0,0,0,0,0,0,2,2009,-0.7731528295496616
1292,1293,70,6600,5,4,1892,1965,0,994,994,1378,994,2372,0,2,0,4,2,11,0,1,432,0,287,0,0,0,0,0,12,2009,-0.9242054722098543
1293,1294,60,10140,7,5,1976,1976,194,638,832,832,832,1664,0,2,1,4,1,8,1,2,528,0,28,0,0,259,0,0,3,2006,-0.22684577192863145
1294,1295,20,8172,5,7,1955,1990,167,697,864,864,0,864,1,1,0,2,1,5,0,2,572,0,0,0,0,0,0,0,4,2006,-0.8297975705472338
1295,1296,20,8400,5,5,1968,1968,1016,36,1052,1052,0,1052,1,1,1,3,1,5,0,1,288,356,0,0,0,0,0,0,11,2006,-0.5339861453376898
1296,1297,20,8700,5,6,1963,1963,776,344,1120,1128,0,1128,1,2,0,3,1,6,0,2,525,192,20,123,0,0,0,0,12,2008,-0.326288761679925
1297,1298,180,3675,6,5,2005,2006,547,0,547,1072,0,1072,1,2,0,2,1,5,0,2,525,0,44,0,0,0,0,0,6,2006,-0.5151045650051658
1298,1299,60,63887,10,5,2008,2008,5644,466,6110,4692,950,5642,2,2,1,3,1,12,3,2,1418,214,292,0,0,0,480,0,1,2008,-0.26335016057151134
1299,1300,20,7500,5,7,1959,1994,340,0,1246,1246,0,1246,1,1,1,3,1,6,0,1,305,218,0,0,0,0,0,0,5,2010,-0.3388764819016077
1300,1301,60,10762,7,5,1999,1999,694,284,978,1005,978,1983,0,2,1,3,1,9,1,2,490,0,0,0,0,0,0,0,5,2009,0.5548516538378655
1301,1302,70,7500,6,7,1942,1950,547,224,771,753,741,1494,0,1,0,3,1,7,2,1,213,0,0,0,0,224,0,0,11,2009,-0.04306505669206372
1302,1303,60,10120,8,5,1994,1994,740,425,1165,1203,1323,2526,1,2,1,4,1,8,1,3,844,309,78,0,0,0,0,0,12,2006,1.3730534682472424
1303,1304,20,8688,7,5,2005,2005,0,1616,1616,1616,0,1616,0,2,0,3,1,7,0,3,834,208,59,0,0,0,0,0,4,2006,0.6429656953896447
1304,1305,160,3363,7,5,2004,2004,0,976,976,976,732,1708,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,4,2006,-0.640981767221993
1305,1306,20,13173,9,5,2006,2007,1572,80,1652,1652,0,1652,1,2,0,2,1,6,2,2,840,404,102,0,0,0,0,0,11,2009,1.8136236760061377
1306,1307,120,6955,7,5,2005,2006,0,1368,1368,1368,0,1368,0,2,0,2,1,6,1,2,474,132,35,0,0,0,0,0,9,2006,0.2716279488500043
1307,1308,20,8072,5,5,1994,1995,746,244,990,990,0,990,1,1,0,3,1,5,0,2,480,0,64,0,0,0,0,0,5,2009,-0.5402800054485313
1308,1309,20,12000,5,7,1948,2005,144,172,924,1122,0,1122,1,1,0,2,1,6,0,2,528,0,36,0,0,0,0,0,5,2008,-0.42699052345338673
1309,1310,20,7153,6,5,1991,1991,1200,78,1278,1294,0,1294,1,2,0,3,1,6,0,2,496,112,51,0,0,0,0,0,6,2008,-0.0216659323152031
1310,1311,20,17500,7,8,1959,2002,1406,496,1902,1902,0,1902,1,2,0,3,1,7,2,2,567,0,207,162,0,0,0,0,5,2010,1.939500878222965
1311,1312,20,8814,7,5,2005,2007,925,349,1274,1274,0,1274,1,2,0,3,1,6,0,2,508,264,98,0,0,0,0,0,1,2007,0.2779218089608457
1312,1313,60,9572,8,5,1990,1990,482,971,1453,1453,1357,2810,0,2,1,4,1,9,1,2,750,500,0,0,0,0,0,0,6,2007,1.5241061109074352
1313,1314,60,14774,9,5,1999,1999,0,1393,1393,1422,1177,2599,0,2,1,4,1,10,1,3,779,668,30,0,0,0,0,0,5,2010,1.9164401747768423
1314,1315,20,8190,4,6,1954,1954,732,216,948,948,0,948,1,1,0,3,1,5,1,1,280,0,36,0,0,0,0,0,10,2007,-0.7794466896605029
1315,1316,60,11075,6,5,1969,1969,500,176,952,1092,1020,2112,0,2,1,4,1,9,2,2,576,280,0,0,0,0,0,0,6,2008,0.3270139178254083
1316,1317,20,10226,8,5,2008,2008,0,1622,1622,1630,0,1630,1,2,0,3,1,8,1,3,860,172,42,0,0,0,0,0,1,2009,1.4421978154249457
1317,1318,120,4230,7,5,2006,2007,0,1352,1352,1352,0,1352,0,2,0,2,1,5,1,2,466,0,241,0,0,0,0,0,4,2007,0.35218935826877373
1318,1319,20,14781,8,5,2001,2002,0,1753,1753,1787,0,1787,0,2,0,3,1,7,1,3,748,198,150,0,0,0,0,0,8,2006,1.1842376649220017
1319,1320,20,10215,4,5,1954,1954,492,372,864,948,0,948,0,1,0,3,1,5,0,1,248,0,0,0,0,0,0,0,2,2007,-0.8801484514339647
1320,1321,20,8400,6,3,1957,1957,189,628,1478,1478,0,1478,1,1,1,3,1,6,2,2,442,114,0,0,0,216,0,0,6,2009,-0.30740718134740086
1321,1322,20,6627,3,6,1949,1950,0,0,0,720,0,720,0,1,0,2,1,4,0,1,287,0,0,0,0,0,0,0,7,2008,-1.3647756799687496
1322,1323,60,10186,7,5,1992,1992,674,76,750,1061,862,1923,1,2,1,3,1,8,1,2,564,240,39,0,0,0,0,0,6,2010,0.1142814460789703
1323,1324,30,5330,4,7,1940,1950,280,140,420,708,0,708,0,1,0,2,1,5,0,0,0,164,0,0,0,0,0,0,12,2009,-1.2388984777519223
1324,1325,20,9986,8,5,2006,2007,0,1795,1795,1795,0,1795,0,2,0,2,1,7,1,3,895,0,49,0,0,0,0,0,2,2007,-0.42699052345338673
1325,1326,30,3636,4,4,1922,1950,0,796,796,796,0,796,0,1,0,2,1,5,0,0,0,0,0,100,0,0,0,0,1,2008,-1.5850607838481972
1326,1327,30,4270,3,6,1931,2006,544,0,544,774,0,774,0,1,0,3,1,6,0,0,0,0,0,286,0,0,0,0,5,2007,-1.2829554985278118
1327,1328,20,6600,5,9,1982,2008,641,175,816,816,0,816,0,1,0,3,1,5,1,1,264,0,0,0,0,0,0,0,10,2008,-0.6346879071111516
1328,1329,50,10440,6,7,1920,1950,493,1017,1510,1584,1208,2792,0,2,0,5,1,8,2,2,520,0,547,0,0,480,0,1150,6,2008,0.9450709807100299
1329,1330,60,9084,7,5,1998,1998,0,935,935,955,677,1632,0,2,1,3,1,8,1,2,462,0,28,0,0,0,0,0,6,2006,-0.05565277691374645
1330,1331,20,10000,8,5,2006,2006,0,1588,1588,1588,0,1588,0,2,0,3,1,7,1,3,825,144,45,0,0,0,0,0,12,2007,0.580027094281231
1331,1332,80,10780,5,5,1976,1976,483,428,911,954,0,954,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,7,2006,-0.6095124666677862
1332,1333,20,8877,4,6,1938,1958,690,126,816,816,0,816,1,1,0,2,1,3,1,1,288,0,0,0,0,0,0,0,5,2009,-1.0186133738724747
1333,1334,50,7200,5,6,1938,1995,0,803,803,803,557,1360,0,1,1,2,1,6,0,1,297,0,65,190,0,0,0,0,7,2006,-0.6976265082195653
1334,1335,160,2368,5,6,1970,1970,765,0,765,765,600,1365,0,1,1,3,1,7,0,2,440,0,36,0,0,0,0,0,5,2009,-0.7039203683304066
1335,1336,20,9650,6,5,1977,1977,686,664,1350,1334,0,1334,0,2,0,2,1,6,1,2,630,0,16,0,0,0,0,0,4,2009,-0.16390717082021786
1336,1337,90,9246,5,5,1973,1973,0,1656,1656,1656,0,1656,0,2,0,4,2,8,0,2,506,0,211,0,0,0,0,0,11,2008,-0.5780431661135794
1337,1338,30,4118,4,4,1941,1950,0,693,693,693,0,693,0,1,0,2,1,4,0,0,0,0,20,0,0,0,0,0,3,2006,-1.616530084402404
1338,1339,60,13450,7,5,2002,2002,700,216,916,920,941,1861,1,2,1,3,1,8,0,2,492,146,91,0,0,0,0,0,6,2006,0.2401586482957975
1339,1340,20,9560,5,7,1972,1972,360,504,864,864,0,864,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,6,2006,-0.659863347554517
1340,1341,20,8294,4,5,1971,1971,0,858,858,872,0,872,0,1,0,3,1,5,0,4,480,0,0,0,0,0,0,0,6,2007,-0.729095808773772
1341,1342,20,13695,6,5,2003,2004,814,300,1114,1114,0,1114,1,1,0,3,1,6,0,2,576,0,78,0,0,0,0,0,7,2008,-0.326288761679925
1342,1343,60,9375,8,5,2002,2002,0,1284,1284,1284,885,2169,0,2,1,3,1,7,1,2,647,192,87,0,0,0,0,0,8,2007,0.5989086746137551
1343,1344,50,7558,6,6,1928,1950,0,896,896,1172,741,1913,0,1,1,3,1,9,1,2,342,0,0,0,0,0,0,0,3,2009,-0.049358916802905085
1344,1345,60,11103,7,5,2006,2006,0,728,728,728,728,1456,0,2,1,3,1,8,1,2,440,0,0,0,0,0,0,0,7,2007,-0.3157780152948199
1345,1346,30,6000,4,4,1920,1950,250,710,960,960,0,960,0,1,0,2,1,5,0,1,308,0,0,168,0,0,0,0,7,2007,-0.9116177519881715
1346,1347,20,20781,7,7,1968,2003,297,1203,1568,2156,0,2156,0,2,0,3,1,9,1,2,508,0,80,0,290,0,0,0,6,2006,1.0268911621509675
1347,1348,20,15306,8,5,2006,2007,80,1652,1732,1776,0,1776,1,2,0,3,1,7,1,3,712,0,0,0,0,0,0,0,5,2007,1.2907675411581025
1348,1349,20,16196,7,5,1998,1998,1443,39,1482,1494,0,1494,1,2,0,3,1,5,1,2,514,402,25,0,0,0,0,0,8,2007,0.4289744516210383
1349,1350,70,5250,8,5,1872,1987,259,425,684,938,1215,2358,0,2,0,4,1,8,0,0,0,0,54,20,0,0,0,0,12,2008,-0.7416835289954548
1350,1351,90,11643,5,5,1969,1969,500,748,1248,1338,1296,2634,1,2,2,6,2,12,0,4,968,0,0,0,0,0,0,0,8,2009,0.2401586482957975
1351,1352,60,9247,6,6,1962,1962,319,539,858,858,858,1716,0,1,1,4,1,8,1,2,490,0,84,0,0,120,0,0,3,2008,-0.12488523813300141
1352,1353,50,6000,6,9,1937,2000,0,698,698,786,390,1176,0,1,0,2,1,4,0,2,624,210,0,0,0,0,0,0,7,2009,-0.5793019381357477
1353,1354,50,14720,8,5,1995,1996,816,1217,2033,2053,1185,3238,1,2,1,4,1,9,1,3,666,283,86,0,0,0,0,0,3,2010,2.883579894849169
1354,1355,60,10316,7,5,2000,2000,735,257,992,992,873,1865,1,2,1,3,1,7,1,3,839,0,184,0,0,0,0,0,6,2008,0.6807288560546928
1355,1356,80,10192,7,6,1968,1992,0,570,570,1222,698,1920,0,3,0,4,1,8,1,2,487,0,98,0,0,0,0,0,9,2006,-0.13747295835468415
1356,1357,20,9477,5,5,1966,1966,340,524,864,892,0,892,0,1,0,3,1,5,0,1,264,0,0,0,0,0,0,0,10,2008,-0.8927361716556474
1357,1358,20,12537,5,6,1971,2008,734,344,1078,1078,0,1078,1,1,1,3,1,6,1,2,500,0,0,0,0,0,0,0,4,2010,-0.39048613481050687
1358,1359,160,2117,6,5,2000,2000,378,378,756,769,804,1573,0,2,1,3,1,5,0,2,440,0,32,0,0,0,0,0,6,2010,-0.04306505669206372
1359,1360,20,16737,9,5,2004,2005,1447,533,1980,1980,0,1980,1,2,0,3,1,8,1,3,770,194,45,0,0,0,0,0,9,2006,1.6877464737893104
1360,1361,70,9842,5,6,1921,1998,0,612,612,990,1611,2601,0,3,1,4,1,8,0,2,621,183,0,301,0,0,0,0,5,2008,0.10169372585728757
1361,1362,20,16158,7,5,2005,2005,1274,256,1530,1530,0,1530,1,2,0,3,1,7,1,2,430,168,36,0,0,0,0,0,6,2009,0.9954218615967608
1362,1363,50,12513,4,4,1920,2007,0,715,715,1281,457,1738,0,2,0,4,1,7,1,1,368,55,0,0,0,0,0,0,6,2009,-0.9569335447862293
1363,1364,60,8499,6,5,2006,2007,0,616,616,616,796,1412,0,2,1,3,1,6,1,2,432,0,36,0,0,0,0,0,3,2007,-0.30196928621163394
